__time,/output_std/data[0],/output_std/data[1],/output_std/layout/data_offset,/time/data
1706898898.478665,0.001019281,0.097340254,0.000000000,
1706898898.478722,,,,8.060000000
1706898898.489123,0.001275063,0.097350447,0.000000000,
1706898898.489195,,,,8.070000000
1706898898.498873,0.001527268,0.097363198,0.000000000,
1706898898.498927,,,,8.080000000
1706898898.509000,0.001775675,0.097378470,0.000000000,
1706898898.509053,,,,8.090000000
1706898898.518937,0.002020072,0.097396227,0.000000000,
1706898898.518979,,,,8.100000000
1706898898.528887,0.002260248,0.097416428,0.000000000,
1706898898.528926,,,,8.110000000
1706898898.538871,0.002496003,0.097439030,0.000000000,
1706898898.538935,,,,8.120000000
1706898898.549016,0.002727140,0.097463990,0.000000000,
1706898898.549064,,,,8.130000000
1706898898.558753,0.002953469,0.097491262,0.000000000,
1706898898.558797,,,,8.140000000
1706898898.568861,0.003174809,0.097520796,0.000000000,
1706898898.568908,,,,8.150000000
1706898898.578715,0.003390981,0.097552544,0.000000000,
1706898898.578752,,,,8.160000000
1706898898.588774,0.003601817,0.097586454,0.000000000,
1706898898.588831,,,,8.170000000
1706898898.598765,0.003807153,0.097622472,0.000000000,
1706898898.598833,,,,8.180000000
1706898898.608810,0.004006834,0.097660544,0.000000000,
1706898898.608886,,,,8.190000000
1706898898.618847,0.004200711,0.097700612,0.000000000,
1706898898.618957,,,,8.200000000
1706898898.628864,0.004388643,0.097742619,0.000000000,
1706898898.628934,,,,8.210000000
1706898898.638836,0.004570495,0.097786506,0.000000000,
1706898898.638923,,,,8.220000000
1706898898.648948,0.004746139,0.097832211,0.000000000,
1706898898.649051,,,,8.230000000
1706898898.658671,0.004915457,0.097879672,0.000000000,
1706898898.658733,,,,8.240000000
1706898898.668839,0.005078335,0.097928827,0.000000000,
1706898898.668894,,,,8.250000000
1706898898.678663,0.005234669,0.097979610,0.000000000,
1706898898.678707,,,,8.260000000
1706898898.688975,0.005384361,0.098031957,0.000000000,
1706898898.689044,,,,8.270000000
1706898898.699210,0.005527322,0.098085800,0.000000000,
1706898898.699307,,,,8.280000000
1706898898.708906,0.005663469,0.098141074,0.000000000,
1706898898.709007,,,,8.290000000
1706898898.718846,0.005792727,0.098197708,0.000000000,
1706898898.718936,,,,8.300000000
1706898898.728685,0.005915029,0.098255636,0.000000000,
1706898898.728757,,,,8.310000000
1706898898.738931,0.006030315,0.098314786,0.000000000,
1706898898.739025,,,,8.320000000
1706898898.748911,0.006138533,0.098375089,0.000000000,
1706898898.748999,,,,8.330000000
1706898898.758737,0.006239639,0.098436474,0.000000000,
1706898898.758818,,,,8.340000000
1706898898.768741,0.006333595,0.098498871,0.000000000,
1706898898.768804,,,,8.350000000
1706898898.778942,0.006420372,0.098562207,0.000000000,
1706898898.779027,,,,8.360000000
1706898898.788749,0.006499947,0.098626410,0.000000000,
1706898898.788822,,,,8.370000000
1706898898.798915,0.006572307,0.098691410,0.000000000,
1706898898.799003,,,,8.380000000
1706898898.808767,0.006637443,0.098757133,0.000000000,
1706898898.808852,,,,8.390000000
1706898898.818728,0.006695355,0.098823507,0.000000000,
1706898898.818819,,,,8.400000000
1706898898.828881,0.006746051,0.098890461,0.000000000,
1706898898.828983,,,,8.410000000
1706898898.838648,0.006789544,0.098957921,0.000000000,
1706898898.838722,,,,8.420000000
1706898898.848907,0.006825857,0.099025817,0.000000000,
1706898898.848989,,,,8.430000000
1706898898.858773,0.006855016,0.099094075,0.000000000,
1706898898.858864,,,,8.440000000
1706898898.869064,0.006877059,0.099162626,0.000000000,
1706898898.869180,,,,8.450000000
1706898898.878685,0.006892026,0.099231396,0.000000000,
1706898898.878769,,,,8.460000000
1706898898.888930,0.006899966,0.099300316,0.000000000,
1706898898.889045,,,,8.470000000
1706898898.898726,0.006900934,0.099369316,0.000000000,
1706898898.898790,,,,8.480000000
1706898898.908995,0.006894993,0.099438325,0.000000000,
1706898898.909075,,,,8.490000000
1706898898.919020,0.006882211,0.099507275,0.000000000,
1706898898.919102,,,,8.500000000
1706898898.928738,0.006862661,0.099576098,0.000000000,
1706898898.928795,,,,8.510000000
1706898898.938800,0.006836425,0.099644724,0.000000000,
1706898898.938904,,,,8.520000000
1706898898.948780,0.006803588,0.099713088,0.000000000,
1706898898.948844,,,,8.530000000
1706898898.959222,0.006764244,0.099781124,0.000000000,
1706898898.959334,,,,8.540000000
1706898898.969065,0.006718489,0.099848767,0.000000000,
1706898898.969199,,,,8.550000000
1706898898.979043,0.006666427,0.099915952,0.000000000,
1706898898.979172,,,,8.560000000
1706898898.988703,0.006608168,0.099982616,0.000000000,
1706898898.988808,,,,8.570000000
1706898898.998704,0.006543824,0.100048698,0.000000000,
1706898898.998772,,,,8.580000000
1706898899.008931,0.006473516,0.100114136,0.000000000,
1706898899.009024,,,,8.590000000
1706898899.018851,0.006397368,0.100178871,0.000000000,
1706898899.018986,,,,8.600000000
1706898899.028870,0.006315507,0.100242845,0.000000000,
1706898899.028975,,,,8.610000000
1706898899.038719,0.006228067,0.100306000,0.000000000,
1706898899.038804,,,,8.620000000
1706898899.048791,0.006135187,0.100368280,0.000000000,
1706898899.048866,,,,8.630000000
1706898899.058914,0.006037007,0.100429632,0.000000000,
1706898899.058990,,,,8.640000000
1706898899.069054,0.005933674,0.100490002,0.000000000,
1706898899.069117,,,,8.650000000
1706898899.078743,0.005825337,0.100549339,0.000000000,
1706898899.078786,,,,8.660000000
1706898899.088882,0.005712149,0.100607592,0.000000000,
1706898899.088923,,,,8.670000000
1706898899.099090,0.005594269,0.100664714,0.000000000,
1706898899.099167,,,,8.680000000
1706898899.108835,0.005471855,0.100720657,0.000000000,
1706898899.108886,,,,8.690000000
1706898899.118867,0.005345070,0.100775375,0.000000000,
1706898899.118928,,,,8.700000000
1706898899.128742,0.005214082,0.100828826,0.000000000,
1706898899.128779,,,,8.710000000
1706898899.138616,0.005079059,0.100880967,0.000000000,
1706898899.138650,,,,8.720000000
1706898899.148507,0.004940171,0.100931757,0.000000000,
1706898899.148538,,,,8.730000000
1706898899.158639,0.004797594,0.100981159,0.000000000,
1706898899.158659,,,,8.740000000
1706898899.169051,0.004651502,0.101029135,0.000000000,
1706898899.169120,,,,8.750000000
1706898899.178823,0.004502074,0.101075650,0.000000000,
1706898899.178873,,,,8.760000000
1706898899.188939,0.004349488,0.101120671,0.000000000,
1706898899.188993,,,,8.770000000
1706898899.198784,0.004193926,0.101164166,0.000000000,
1706898899.198827,,,,8.780000000
1706898899.208675,0.004035570,0.101206105,0.000000000,
1706898899.208716,,,,8.790000000
1706898899.219025,0.003874604,0.101246460,0.000000000,
1706898899.219094,,,,8.800000000
1706898899.228714,,,,8.810000000
1706898899.228764,0.003711212,0.101285207,0.000000000,
1706898899.238957,0.003545579,0.101322319,0.000000000,
1706898899.239001,,,,8.820000000
1706898899.248944,0.003377891,0.101357774,0.000000000,
1706898899.248988,,,,8.830000000
1706898899.258786,0.003208335,0.101391553,0.000000000,
1706898899.258815,,,,8.840000000
1706898899.268815,0.003037096,0.101423637,0.000000000,
1706898899.268895,,,,8.850000000
1706898899.278755,0.002864362,0.101454008,0.000000000,
1706898899.278797,,,,8.860000000
1706898899.289030,0.002690317,0.101482651,0.000000000,
1706898899.289079,,,,8.870000000
1706898899.299054,0.002515149,0.101509554,0.000000000,
1706898899.299098,,,,8.880000000
1706898899.308819,0.002339042,0.101534706,0.000000000,
1706898899.308851,,,,8.890000000
1706898899.318919,0.002162181,0.101558096,0.000000000,
1706898899.318986,,,,8.900000000
1706898899.329043,0.001984750,0.101579718,0.000000000,
1706898899.329107,,,,8.910000000
1706898899.339023,0.001806930,0.101599566,0.000000000,
1706898899.339083,,,,8.920000000
1706898899.349187,0.001628905,0.101617635,0.000000000,
1706898899.349269,,,,8.930000000
1706898899.358749,0.001450852,0.101633924,0.000000000,
1706898899.358791,,,,8.940000000
1706898899.368824,0.001272951,0.101648433,0.000000000,
1706898899.368885,,,,8.950000000
1706898899.378694,0.001095378,0.101661162,0.000000000,
1706898899.378737,,,,8.960000000
1706898899.388864,0.000918308,0.101672116,0.000000000,
1706898899.388929,,,,8.970000000
1706898899.398779,0.000741914,0.101681299,0.000000000,
1706898899.398843,,,,8.980000000
1706898899.408593,0.000566365,0.101688718,0.000000000,
1706898899.408647,,,,8.990000000
1706898899.418726,0.000391829,0.101694382,0.000000000,
1706898899.418808,,,,9.000000000
1706898899.428787,0.000218473,0.101698300,0.000000000,
1706898899.428872,,,,9.010000000
1706898899.438728,0.000046458,0.101700485,0.000000000,
1706898899.438830,,,,9.020000000
1706898899.449042,-0.000124055,0.101700949,0.000000000,
1706898899.449175,,,,9.030000000
1706898899.458599,-0.000292909,0.101699709,0.000000000,
1706898899.458679,,,,9.040000000
1706898899.468907,-0.000459951,0.101696780,0.000000000,
1706898899.469003,,,,9.050000000
1706898899.478992,-0.000625030,0.101692180,0.000000000,
1706898899.479126,,,,9.060000000
1706898899.488876,-0.000787997,0.101685930,0.000000000,
1706898899.488988,,,,9.070000000
1706898899.498615,-0.000948710,0.101678050,0.000000000,
1706898899.498700,,,,9.080000000
1706898899.508733,-0.001107028,0.101668563,0.000000000,
1706898899.508818,,,,9.090000000
1706898899.518761,-0.001262814,0.101657492,0.000000000,
1706898899.518844,,,,9.100000000
1706898899.528801,-0.001415935,0.101644864,0.000000000,
1706898899.528898,,,,9.110000000
1706898899.538662,-0.001566263,0.101630705,0.000000000,
1706898899.538775,,,,9.120000000
1706898899.548900,-0.001713670,0.101615042,0.000000000,
1706898899.549023,,,,9.130000000
1706898899.558649,-0.001858038,0.101597906,0.000000000,
1706898899.558728,,,,9.140000000
1706898899.569012,-0.001999248,0.101579325,0.000000000,
1706898899.569117,,,,9.150000000
1706898899.578813,-0.002137188,0.101559333,0.000000000,
1706898899.578946,,,,9.160000000
1706898899.588622,-0.002271750,0.101537961,0.000000000,
1706898899.588717,,,,9.170000000
1706898899.598614,-0.002402828,0.101515243,0.000000000,
1706898899.598713,,,,9.180000000
1706898899.608713,-0.002530324,0.101491215,0.000000000,
1706898899.608806,,,,9.190000000
1706898899.618779,-0.002654142,0.101465912,0.000000000,
1706898899.618891,,,,9.200000000
1706898899.628780,-0.002774192,0.101439370,0.000000000,
1706898899.628871,,,,9.210000000
1706898899.638608,-0.002890387,0.101411629,0.000000000,
1706898899.638695,,,,9.220000000
1706898899.648822,-0.003002646,0.101382725,0.000000000,
1706898899.648958,,,,9.230000000
1706898899.658643,-0.003110892,0.101352698,0.000000000,
1706898899.658725,,,,9.240000000
1706898899.668717,-0.003215053,0.101321589,0.000000000,
1706898899.668813,,,,9.250000000
1706898899.678811,-0.003315062,0.101289439,0.000000000,
1706898899.678926,,,,9.260000000
1706898899.688717,-0.003410855,0.101256288,0.000000000,
1706898899.688793,,,,9.270000000
1706898899.698662,-0.003502375,0.101222180,0.000000000,
1706898899.698755,,,,9.280000000
1706898899.708650,-0.003589569,0.101187156,0.000000000,
1706898899.708723,,,,9.290000000
1706898899.718809,-0.003672389,0.101151260,0.000000000,
1706898899.718886,,,,9.300000000
1706898899.728761,-0.003750791,0.101114536,0.000000000,
1706898899.728856,,,,9.310000000
1706898899.738601,-0.003824737,0.101077028,0.000000000,
1706898899.738685,,,,9.320000000
1706898899.748696,-0.003894193,0.101038781,0.000000000,
1706898899.748772,,,,9.330000000
1706898899.758635,-0.003959129,0.100999839,0.000000000,
1706898899.758713,,,,9.340000000
1706898899.768898,-0.004019521,0.100960248,0.000000000,
1706898899.769037,,,,9.350000000
1706898899.778777,-0.004075351,0.100920053,0.000000000,
1706898899.778889,,,,9.360000000
1706898899.788766,-0.004126603,0.100879299,0.000000000,
1706898899.788855,,,,9.370000000
1706898899.798659,-0.004173267,0.100838033,0.000000000,
1706898899.798772,,,,9.380000000
1706898899.808617,-0.004215337,0.100796300,0.000000000,
1706898899.808684,,,,9.390000000
1706898899.818729,-0.004252814,0.100754147,0.000000000,
1706898899.818815,,,,9.400000000
1706898899.828594,-0.004285700,0.100711619,0.000000000,
1706898899.828675,,,,9.410000000
1706898899.838615,-0.004314005,0.100668762,0.000000000,
1706898899.838714,,,,9.420000000
1706898899.848750,-0.004337741,0.100625622,0.000000000,
1706898899.848820,,,,9.430000000
1706898899.858619,-0.004356926,0.100582244,0.000000000,
1706898899.858666,,,,9.440000000
1706898899.869024,-0.004371581,0.100538675,0.000000000,
1706898899.869105,,,,9.450000000
1706898899.878862,-0.004381733,0.100494959,0.000000000,
1706898899.878942,,,,9.460000000
1706898899.888742,-0.004387412,0.100451142,0.000000000,
1706898899.888791,,,,9.470000000
1706898899.898563,-0.004388652,0.100407268,0.000000000,
1706898899.898602,,,,9.480000000
1706898899.908565,-0.004385492,0.100363381,0.000000000,
1706898899.908600,,,,9.490000000
1706898899.918740,-0.004377975,0.100319526,0.000000000,
1706898899.918798,,,,9.500000000
1706898899.928778,-0.004366148,0.100275747,0.000000000,
1706898899.928831,,,,9.510000000
1706898899.938593,-0.004350061,0.100232085,0.000000000,
1706898899.938637,,,,9.520000000
1706898899.948607,-0.004329769,0.100188585,0.000000000,
1706898899.948643,,,,9.530000000
1706898899.958677,-0.004305330,0.100145287,0.000000000,
1706898899.958726,,,,9.540000000
1706898899.968811,-0.004276805,0.100102234,0.000000000,
1706898899.968878,,,,9.550000000
1706898899.978595,,,,9.560000000
1706898899.978846,-0.004244261,0.100059466,0.000000000,
1706898899.988689,-0.004207765,0.100017023,0.000000000,
1706898899.988735,,,,9.570000000
1706898899.998608,-0.004167389,0.099974945,0.000000000,
1706898899.998671,,,,9.580000000
1706898900.008660,-0.004123210,0.099933271,0.000000000,
1706898900.008708,,,,9.590000000
1706898900.018866,-0.004075305,0.099892039,0.000000000,
1706898900.018931,,,,9.600000000
1706898900.029200,-0.004023756,0.099851286,0.000000000,
1706898900.029295,,,,9.610000000
1706898900.038792,-0.003968647,0.099811049,0.000000000,
1706898900.038877,,,,9.620000000
1706898900.048874,-0.003910065,0.099771362,0.000000000,
1706898900.048947,,,,9.630000000
1706898900.058589,-0.003848101,0.099732262,0.000000000,
1706898900.058657,,,,9.640000000
1706898900.068764,-0.003782846,0.099693781,0.000000000,
1706898900.068829,,,,9.650000000
1706898900.078574,-0.003714396,0.099655952,0.000000000,
1706898900.078614,,,,9.660000000
1706898900.088845,-0.003642847,0.099618808,0.000000000,
1706898900.088914,,,,9.670000000
1706898900.098569,-0.003568299,0.099582380,0.000000000,
1706898900.098618,,,,9.680000000
1706898900.108517,-0.003490854,0.099546697,0.000000000,
1706898900.108553,,,,9.690000000
1706898900.118541,-0.003410615,0.099511788,0.000000000,
1706898900.118575,,,,9.700000000
1706898900.128614,-0.003327688,0.099477682,0.000000000,
1706898900.128645,,,,9.710000000
1706898900.138713,-0.003242179,0.099444405,0.000000000,
1706898900.138781,,,,9.720000000
1706898900.148758,-0.003154198,0.099411983,0.000000000,
1706898900.148813,,,,9.730000000
1706898900.158719,-0.003063854,0.099380441,0.000000000,
1706898900.158803,,,,9.740000000
1706898900.168867,-0.002971260,0.099349803,0.000000000,
1706898900.168938,,,,9.750000000
1706898900.178723,-0.002876528,0.099320090,0.000000000,
1706898900.178780,,,,9.760000000
1706898900.189203,-0.002779771,0.099291325,0.000000000,
1706898900.189284,,,,9.770000000
1706898900.198721,-0.002681106,0.099263527,0.000000000,
1706898900.198792,,,,9.780000000
1706898900.208738,-0.002580648,0.099236716,0.000000000,
1706898900.208806,,,,9.790000000
1706898900.218810,-0.002478513,0.099210910,0.000000000,
1706898900.218879,,,,9.800000000
1706898900.228687,-0.002374819,0.099186125,0.000000000,
1706898900.228751,,,,9.810000000
1706898900.238605,-0.002269683,0.099162376,0.000000000,
1706898900.238654,,,,9.820000000
1706898900.248939,-0.002163224,0.099139680,0.000000000,
1706898900.249022,,,,9.830000000
1706898900.258571,-0.002055559,0.099118047,0.000000000,
1706898900.258636,,,,9.840000000
1706898900.268769,-0.001946809,0.099097492,0.000000000,
1706898900.268835,,,,9.850000000
1706898900.278983,-0.001837090,0.099078024,0.000000000,
1706898900.279067,,,,9.860000000
1706898900.288922,-0.001726521,0.099059653,0.000000000,
1706898900.288987,,,,9.870000000
1706898900.298990,-0.001615221,0.099042387,0.000000000,
1706898900.299089,,,,9.880000000
1706898900.308863,-0.001503308,0.099026235,0.000000000,
1706898900.308936,,,,9.890000000
1706898900.318866,-0.001390898,0.099011202,0.000000000,
1706898900.318931,,,,9.900000000
1706898900.328754,-0.001278109,0.098997293,0.000000000,
1706898900.328815,,,,9.910000000
1706898900.338743,-0.001165058,0.098984512,0.000000000,
1706898900.338795,,,,9.920000000
1706898900.349022,-0.001051858,0.098972862,0.000000000,
1706898900.349105,,,,9.930000000
1706898900.358858,-0.000938626,0.098962343,0.000000000,
1706898900.358928,,,,9.940000000
1706898900.368909,-0.000825474,0.098952957,0.000000000,
1706898900.368983,,,,9.950000000
1706898900.378829,-0.000712515,0.098944702,0.000000000,
1706898900.378894,,,,9.960000000
1706898900.389043,-0.000599860,0.098937577,0.000000000,
1706898900.389136,,,,9.970000000
1706898900.398884,-0.000487619,0.098931578,0.000000000,
1706898900.398968,,,,9.980000000
1706898900.408931,-0.000375901,0.098926702,0.000000000,
1706898900.409013,,,,9.990000000
1706898900.419075,-0.000264812,0.098922943,0.000000000,
1706898900.419164,,,,10.000000000
1706898900.428802,-0.000154458,0.098920295,0.000000000,
1706898900.428858,,,,10.010000000
1706898900.438847,-0.000044943,0.098918750,0.000000000,
1706898900.438913,,,,10.020000000
1706898900.448819,0.000063632,0.098918301,0.000000000,
1706898900.448868,,,,10.030000000
1706898900.458726,0.000171165,0.098918937,0.000000000,
1706898900.458769,,,,10.040000000
1706898900.468816,0.000277560,0.098920649,0.000000000,
1706898900.468861,,,,10.050000000
1706898900.478758,0.000382719,0.098923424,0.000000000,
1706898900.478798,,,,10.060000000
1706898900.488961,0.000486550,0.098927252,0.000000000,
1706898900.489024,,,,10.070000000
1706898900.498931,0.000588959,0.098932117,0.000000000,
1706898900.498996,,,,10.080000000
1706898900.508815,0.000689858,0.098938007,0.000000000,
1706898900.508853,,,,10.090000000
1706898900.518789,0.000789158,0.098944905,0.000000000,
1706898900.518827,,,,10.100000000
1706898900.528670,0.000886776,0.098952797,0.000000000,
1706898900.528699,,,,10.110000000
1706898900.538923,0.000982629,0.098961665,0.000000000,
1706898900.538986,,,,10.120000000
1706898900.548903,0.001076636,0.098971491,0.000000000,
1706898900.548950,,,,10.130000000
1706898900.558753,0.001168721,0.098982257,0.000000000,
1706898900.558814,,,,10.140000000
1706898900.568823,0.001258808,0.098993945,0.000000000,
1706898900.568867,,,,10.150000000
1706898900.578616,0.001346825,0.099006533,0.000000000,
1706898900.578662,,,,10.160000000
1706898900.588991,0.001432704,0.099020001,0.000000000,
1706898900.589061,,,,10.170000000
1706898900.598934,0.001516377,0.099034328,0.000000000,
1706898900.599007,,,,10.180000000
1706898900.608913,0.001597780,0.099049492,0.000000000,
1706898900.608970,,,,10.190000000
1706898900.619082,0.001676853,0.099065469,0.000000000,
1706898900.619167,,,,10.200000000
1706898900.628817,0.001753538,0.099082238,0.000000000,
1706898900.628865,,,,10.210000000
1706898900.638959,0.001827778,0.099099773,0.000000000,
1706898900.639024,,,,10.220000000
1706898900.648668,0.001899523,0.099118051,0.000000000,
1706898900.648718,,,,10.230000000
1706898900.658759,0.001968723,0.099137046,0.000000000,
1706898900.658809,,,,10.240000000
1706898900.668735,0.002035331,0.099156734,0.000000000,
1706898900.668778,,,,10.250000000
1706898900.678907,0.002099304,0.099177087,0.000000000,
1706898900.678970,,,,10.260000000
1706898900.688811,0.002160603,0.099198080,0.000000000,
1706898900.688860,,,,10.270000000
1706898900.698842,0.002219189,0.099219686,0.000000000,
1706898900.698913,,,,10.280000000
1706898900.708956,0.002275028,0.099241878,0.000000000,
1706898900.709012,,,,10.290000000
1706898900.718916,0.002328090,0.099264628,0.000000000,
1706898900.718961,,,,10.300000000
1706898900.728683,0.002378346,0.099287909,0.000000000,
1706898900.728728,,,,10.310000000
1706898900.738786,0.002425772,0.099311692,0.000000000,
1706898900.738847,,,,10.320000000
1706898900.748711,0.002470345,0.099335950,0.000000000,
1706898900.748758,,,,10.330000000
1706898900.758887,0.002512047,0.099360654,0.000000000,
1706898900.758968,,,,10.340000000
1706898900.768701,0.002550861,0.099385774,0.000000000,
1706898900.768740,,,,10.350000000
1706898900.778557,0.002586775,0.099411283,0.000000000,
1706898900.778597,,,,10.360000000
1706898900.788916,0.002619779,0.099437150,0.000000000,
1706898900.788982,,,,10.370000000
1706898900.798703,0.002649866,0.099463348,0.000000000,
1706898900.798743,,,,10.380000000
1706898900.808804,0.002677032,0.099489847,0.000000000,
1706898900.808850,,,,10.390000000
1706898900.818759,0.002701277,0.099516617,0.000000000,
1706898900.818818,,,,10.400000000
1706898900.828876,0.002722603,0.099543630,0.000000000,
1706898900.828929,,,,10.410000000
1706898900.838715,0.002741014,0.099570856,0.000000000,
1706898900.838756,,,,10.420000000
1706898900.848744,0.002756518,0.099598266,0.000000000,
1706898900.848784,,,,10.430000000
1706898900.858734,0.002769126,0.099625831,0.000000000,
1706898900.858798,,,,10.440000000
1706898900.868792,0.002778852,0.099653523,0.000000000,
1706898900.868880,,,,10.450000000
1706898900.878760,0.002785711,0.099681311,0.000000000,
1706898900.878830,,,,10.460000000
1706898900.888587,0.002789723,0.099709168,0.000000000,
1706898900.888621,,,,10.470000000
1706898900.898781,0.002790909,0.099737066,0.000000000,
1706898900.898823,,,,10.480000000
1706898900.908893,0.002789293,0.099764975,0.000000000,
1706898900.908952,,,,10.490000000
1706898900.918689,0.002784903,0.099792868,0.000000000,
1706898900.918730,,,,10.500000000
1706898900.928737,0.002777767,0.099820717,0.000000000,
1706898900.928812,,,,10.510000000
1706898900.938676,0.002767918,0.099848494,0.000000000,
1706898900.938744,,,,10.520000000
1706898900.948692,0.002755389,0.099876173,0.000000000,
1706898900.948771,,,,10.530000000
1706898900.958929,0.002740218,0.099903727,0.000000000,
1706898900.959026,,,,10.540000000
1706898900.968810,0.002722443,0.099931129,0.000000000,
1706898900.968884,,,,10.550000000
1706898900.978770,0.002702106,0.099958354,0.000000000,
1706898900.978886,,,,10.560000000
1706898900.988937,0.002679249,0.099985375,0.000000000,
1706898900.989021,,,,10.570000000
1706898900.998745,0.002653919,0.100012167,0.000000000,
1706898900.998834,,,,10.580000000
1706898901.008601,0.002626163,0.100038707,0.000000000,
1706898901.008779,,,,10.590000000
1706898901.019000,0.002596031,0.100064968,0.000000000,
1706898901.019074,,,,10.600000000
1706898901.028726,0.002563574,0.100090929,0.000000000,
1706898901.028780,,,,10.610000000
1706898901.038646,0.002528845,0.100116564,0.000000000,
1706898901.038693,,,,10.620000000
1706898901.048808,0.002491900,0.100141853,0.000000000,
1706898901.048867,,,,10.630000000
1706898901.058638,0.002452796,0.100166772,0.000000000,
1706898901.058686,,,,10.640000000
1706898901.068913,0.002411591,0.100191300,0.000000000,
1706898901.068976,,,,10.650000000
1706898901.078794,0.002368345,0.100215416,0.000000000,
1706898901.078861,,,,10.660000000
1706898901.088702,0.002323120,0.100239099,0.000000000,
1706898901.088732,,,,10.670000000
1706898901.098840,0.002275979,0.100262330,0.000000000,
1706898901.098894,,,,10.680000000
1706898901.108775,0.002226986,0.100285090,0.000000000,
1706898901.108855,,,,10.690000000
1706898901.118670,0.002176207,0.100307360,0.000000000,
1706898901.118736,,,,10.700000000
1706898901.128792,0.002123709,0.100329122,0.000000000,
1706898901.128842,,,,10.710000000
1706898901.138832,0.002069560,0.100350359,0.000000000,
1706898901.138887,,,,10.720000000
1706898901.148948,0.002013828,0.100371055,0.000000000,
1706898901.149021,,,,10.730000000
1706898901.158759,0.001956585,0.100391193,0.000000000,
1706898901.158823,,,,10.740000000
